text,label
"Sao anh Hùng Huỳnh ảnh dễ thương dữ zị, ảnh thể hiện mọi điều lên mặt luôn í😂",2
Xl mình hk cảm được bài Hit Drama,0
"Rồi ông Justatee hôm nay tóc tai gọn gàng hết suy rồi hen, nói chứ respect ỗng, người đứng sau hậu trường và ngày đêm không ngủ đê cho ra những sản phẩm chạm đến ng nghe",2
Tiếc quá mình muốn Rhyder-Caption-Dương domic chung đội,1
Phap Kieu thông minh quá ta 😊,2
Ctr lỏ errik vs gin k hay,0
2:13:45 nhìn ảnh buồn thấy sót😢,0
Sao mà mấy ổng khịa nhau chất quá à,2
Tiếc cho mira trần. Phút chót lại dính phải drama dời ơi đất hỡi nên chắc phải bỏ show này. Có ẻm là bao vocal rồi mà lại bị cắt mất. Tội nghiệp,0
Dương domic định nói xog trấn thành nhường cho đất nói thì gãy :)))),2
Nay Atus của chúng ta không diễn nên chắc ít cảnh ổng sỹ 🤨,1
Cái chương trình này sao lại đc phát sóng vậy ko biết?? Làm tôi khóc ướt gối rồi huhu,2
"Đối với mình demo ""Kim phút kim giờ hay thật nhưng kiểu chưa tới cho 1 nhóm biểu diến ballad ấy. Vì thế team cần sửa đổi lại. Bài diễn có cốt chuyện, có cảm xúc, có hát có rap nhưng nếu bài hát k bị cắt thì team bị thiếu mất cái key của bài. Phải nói rằng cái câu ""Em là kim phút còn anh là kim giờ"" nó thể hiện đúng tên bài hát và concept của bài í.",1
Quân ap và HTH hay quá bây ơi .,2
"10/10 hay thế mà xếp t6, điên hả???",2
Vũ Thịnh đỉnh thiệc sự,2
"10/10 diễn xuất sắc mà xếp hạng cuối,tui ko tin vào đánh giá như zay😢",0
"Issac là thần tượng mà tui đu lâu nhất trc h từ lúc debut nhóm 365 đến tận bây giờ🎉❤ visual đỉnh, hát hay, dance tốt, thông minh, siêu năng động thân thiện. Ổng làm gì cũng cố gắng chỉnh chu từng chút 😢 khi người ta đang đứng ở đỉnh cao mọi người lại bắt người ta đi lên nữa😂 đi lên đâu nữa bây giờ. Đỉnh nóc kịch trần rồi 😊😅",2
Hth giỏi quá ❤,2
Nhảy nhiều kh mn HH có vẻ đuối,0
Tui cười xỉu với anh Trấn Thành quá tr ơyyyyyy! Xỉu thật sự hahahaaaaaaa!!!! Nhìn ổng quắn quính lúc Hurrykng chọn.,2
Kết quả của vòng 4 làm tôi sốc thật sự,0
"Để mà thích thì thích đội 10/10 nhưng để công tâm… thì mình thấy no fair no star xứng đáng top1, don’ t care xứng đáng top 2… nhưng mình cũng không nghĩ 10/10 lại có thể về hạng chót??? đấy là ý kiến cá nhân của mình… tất cả đều hay cả, mỗi tiết mục đều có cái hay riêng..mọi người đều xứng đáng đc yêu quý và tôn trọng..❤",1
Chúc mừng anh Hiếu Thứ Hai trở thành quán quân ATSH và cũng xin chúc mừng anh Rhyder trở thành á quân ATSH. Cảm ơn 30 Anh Trai cho mình 1 mùa hè thật là vui và đầy ý nghĩa như vậy. Hẹn gặp lại vào mùa 2 của ctr Anh Trai Say Hi.,2
nghe công bố xong mà sốc 😢,0
Chương trình thật sự sai lầm khi cho khán giả bình chọn 100% sự sống còn của các anh trai như vậy thì thật sự rất thiệt thòi cho các anh trai có ít Fan.,0
bài quân ap hay nhất,2
sao tập này nhìn Quang Hùng giống con chim sẻ vậy,1
Tập đầu tiên cảm xúc có thăng có trầm🙈,1
Ekip và edit của chương trình đỉnh quá,2
Mình thấy tập này đầy xúc động mà quảng cáo quá nhiều,1
"tập mà phần dance còn hay hơn phần nhạc 🤣 cảm thấy 500 khán giả khá thiên vị, tiếc cho phần dance của vũ thịnh",2
Rất rất mong là sẽ có vòng hồi sinh😭,2
Atus làm toai khóc sưng mắt r 😢,2
"Vũ Thịnh lấy le quãi, ra vẻ, tập trc thì quá chớn về ny, tập này thì cứ nghĩ mình có duyên, hầu như lúc nào cx đứng chót mà cứ ra vẻ mặc dù trc đó kh có thành kiến vs đôi này Top 1 người xứng đáng loại: Vũ Thịnh Cmt này có thể bị ném đá nhx mình thấy vậy thì nói vậy thôi ạ",0
Thật ra vòng chơi game của atus vs vt để hoà atus đặt 1-999-0-0 thì đến cuối cùng vẫn hoà đc mà :))),2
1:51:44 Quang Hùng MasterD Quá hay 👍,2
ko ngờ ngáo ngơ top 4 luôn ấy nghe xong hụt hẫng,0
ct có dc gọi là công = k z . top 1 trending mà jo .... haizzz .,0
Xem đã quá🎉🎉🎉🎉,2
"lúc coi show này kh ngờ có Nanon luôn á,ảnh đẹpppp",2
Quang Trung nhảy dở mà thằng Ban giáo khảo dởm,0
Tôi phản đối tập này 😠 chiếu gì có 2 tiếng 😡,0
"có 1 thắc mắc nhẹ là phần thi nhảy của HH mà thời gian nhảy của ĐP gần như tương đương với HH, làm vậy để chi vậy ta? Phần sau HH solo sáng bừng lên hẳn, đến 5 giám khảo chuyên môn còn phải khen, vậy trợ nhảy chi dị?",1
"Quá trời ""Thái tử"" Hiếu Thứ Hai top 4. Quá trời là ""Thái Tử""",2
"Để nghị 5 anh trai Erik, Hurrykhng, Hùng Huỳnh, Wean, Dương Domic Debut liền thui. Team này quá mạnh.",2
tập này mình thấy team atus đạt hạng 1 mới đúng mình cảm nhận như v 2 bài của atus đều rất hay xứng đáng team atus đạt tóp 1❤❤❤,2
Có mấy bé ngộ he Bình chọn online thì k bình chọn Xong đến lúc công bố kq cái cáu r phẫn nộ đồ đó Hông dc nha bé ơi,0
Ủa sao có khúc ông Lâm làm cảnh cho Song Luân z😂😂😂😂,2
Sao tui k cảm đc bài team Issac 😢,0
Sao tập này cứ thấy QT trầm trầm sao í nhỉ😢,1
No far no star ko xứng đáng được hạng nhất. Ý kiến cá nhân,0
"Sau phần giới thiệu Hieuthuhai bước vào ko ai mời bánh hay chọc ghẹo làm thân luôn , tất nhiên là mạnh ai nấy thể hiện và có thành công riêng thôi ko cần nịnh nọt thảo mai nhưng có lẽ bạn ấy cần khôn khéo hơn 1 chút",1
😢😢😢 quá xúc động team astu,2
Tập này tiết mục Issac hay quá …,2
Thật ra nên loại quang trung vs ali đó trời,0
Bị mê ông Issas kinh khủng luôn nha 🫶🫶🫶,2
Ohhhhhh Negav ngọt xỉu má ôiiii,2
Ht2 giỏi quá ❤,2
"0 điểm team, sau tới vòng trình diễn livetage được bình chọn nhất thì lúc đó sẽ k bị mấy antifan kêu là do đẹp trai nữa nhé. Game cuối bị lỗi, do VT hỏi TT luật chơi nên vậy, chứ thấy k ai hỏi luật chơi cả, còn nếu hỏi thì đôi nào cũng 0 0 0 1000 thì chơi tới sáng mai k xong.",0
Chương trình sắp xếp hay sao mà 10/10 cuốn như vậy mà lại Top 6 k tin nổi,0
Don't care với No Far No Star đã quá xuất sắc. Tiết cho 10/10 đáng lẽ phải chung top 3,2
Team negav nên đứng top 1 vì 2 bài quá hay. Khán giả chương trình này chấm không công bằng. Chương trình nên xem xét lại.,1
Nhưng mình thấy 5 bạn này cùng team mà k ai liên quan ai hết 😂😂,1
Tập sau Team anh Sinh sao khóc v tr lo quá 😢,1
Sự tua nhanh rất cẩu thả. Thiếu tôn trọng khán giả YouTube vậy ah? Vậy đừng chiếu lên Youtube nữa là được mà,0
Ê mình chiếu tới khúc dance battle xong mình ngưng ở đó được không á chứ lúc bị loại chắc khóc khỏi ngủ,1
không thích phạm đình thuý ngân,0
Vừa coi trễ vừa coi ko đc lâu tiếc thật sự :<,0
Sao hổng để A Dương Domic trên bìa huhu. Ngóng chờ ảnh tối nay,1
Erik quá giỏi ! Tiết mục nào cũng đầu tư và tâm huyết! Ủng hộ ERIK 09,2
Negav vể thg rap hay,2
"Hùng Huỳnh cố lên anh ơii, nhìn tập này ảnh hơi im im bùn quá",0
"HTH rất bình tĩnh!, respect!",2
Pháp Kiều chơi game mà toàn nhìn bảng của đội kế bên vì đội trưởng Lê vẽ quá xấu,0
"T ko cam tâm, mấy tập trc toàn gần 3h30’ tập này có 1h50’ , mất hết 1/2 coi ko đã j hết . Giận nhà đài ghê",0
Dù ai ns gì vẫn luôn yêu quý và ủng hộ TT ❤️ đặc biệt rất yêu HTH 🥰🥰🥰🥰,2
Team Hùng Huỳnh vòng nào cũng để HH thi thì thắng chắc rồi:))) nói gì nữa ta:))),2
A Isaac hơi lớn tuổi thôi=)) a Sinh kêu cho ảnh chơi game bố dắt con đi học là sao =)))),2
"Chắc có mình em ko thích coi ATSH mùa 2 với EXSH ha, nếu phải chọn giữa ATSH mùa 2 với EXSH thì chắc em chọn EXSH, vì coi mùa 1 xong cái em thấy mùa 2 ko ai đẹp hết trừ anh Bắp, mùa 1 thì mấy anh trai đa số là em biết mặt hết nên coi vui, mùa 2 trừ anh Bắp ra là ko biết mặt ai hết nên ko thích xem mùa 2. Ý kiến của em thôi mong mn đừng to6 ạ",0
43:50 cắt lộ quá chương trình ơi :)),0
ko thấy hùng huỳnh 😢😢😢,0
"+1 respect team REGRET. Toàn các thành viên ko ai muốn chọn, nhưng ai cũng thể hiện xuất sắc phần của mình, từ bài thi chính Regret đến dance battle.",2
mình ko phải fan ai hay ghét ai nhưng mình thấy 2 tap vua roi ÐP kieu tự tin thái quá 😊,1
"Mọi người già trẻ lớn bé đều yêu thương HIEUTHUHAI. Em xứng đáng. Mọi sự toxic thì kệ. Trên hết mọi người yêu thương em nhiều hơn mấy cái toxic bé xíu đó . Tiếp tục thành công và được yêu thương hơn nữa nhé . Hào Quang tự tìm đến em , vì e xứng đáng. Chúc mừng em, HIEUTHUHAI",2
Bài của đội atus xứng đáng top1,2
Quang Hùng MasterD hay quá 🎉🎉🎉🎉🎉,2
Chờ đến thứ 7 để xem mà kết quả như 💩,0
Còn người nào như atus k ạ… chứ mê ổng quá😂😂😂😂😂,2
Trời ơi anh HIEUTHUHAI là quán quân! Em đợi anh Hiếu làm quán quân lắm rồi á! ❤❤❤❤❤,2
Bài của anh Quang Hồng cháy quáa🔥,2
không biết sao từ tập 1 tới h k ưa nổi VT,0
Ủa s cắt hết mấy đoạn hay z trờiii,0
"Walk quá chất nhưng Dương Domic cũng là một quái vật thật sự, cook con beat quá là catchy + Song Luân viết nhạc cũng xịn + phần dàn dựng của team Atus bùng nổ mà ko đc top 1 thật sự đáng tiếng",2
tuần sau đi xem concert day3 nhưng giờ toi ngồi xem lại tập 1 vì quá nhớ 31 anh trai này =))))))),2
Ông Luân xui thật. Tập nào team cũng bị trừ hết điểm 😂,0
"Tập sau lập đội t thấy mệt mệt với Atus, Anh Sinh rồi đó :)))",1
"D6 đã xong, chúng tôi vẫn ở đây, ATSH mãi là mùa hè rực rỡ năm 2024",2
Thương hurrykng quá🥺,2
PHÁP KIỀU mãi slay mãi keooo,2
Tr ơi tú voi đã quay trở lại tập này quá ấn tượng,2
CaptianBoy giỏi thế mà vào vòng nguy hiểm mãi em loooooooooooooo 😭😭😭,2
"Coi hết 3 tập mà đợi t7 lâu quá, nhớ mấy ảnh nên quay lại coi từ đầu😭",2
Bài nhóm a tus đúng đỉnh chạm đến trái tim mn,2
"Hàn Quốc có Henry, Việt Nam có Rhyder 🎉🎉🎉",2
"Qua mùa 2 hoặc ver nữ thì mình chơi nhiều game vui vui tăng tương tác với các bạn với nhau giống giống mấy phần chia đội của live stage 3, 4 và 5 dc rồi chương trình, bỏ mấy trò chán chán như Đấu Giá của live stage 1 đi.",1
Catch me hạng 4 tôi ko thể tin nổi 😢,0
cap tính đỉnh quá 🤣,2
"Quân AP mãi đỉnhh,",2
"2khang: ""Vấn đề của nhóm mình thì rất là nhiều, nhưng mà bầu nhóm trưởng để làm gì? Để giải quyết vấn đề."" 😂",2
Tage thay đổi hay vậy mà ko thấy ai khen nhỉ,1
"Chừ ư tuii coi mà ghiền lunn chừ àk , h là 2h21 sắp sáng lun r mà tuii vẫn ngoài coi cho hết tập mới chịu chứ , HTH là khỏi ảnh quá là tuyệt vời , coi xong ATS2 tuii lọt hố nhìu ngừ nha như dương domic , wean le , quan ap .... Chừ mấy quay qua mấy ảnh là là tuii cười vs giãy như điên lun mặt dù là gần 3h chứ nhiu đâu, mấy ảnh quá tuyệt xem mấy ảnh mà ghiền tới mức nhìn mấy ảnh cười là t giãy ák quá đã cảm ơn chương trình đã cho em bt đến mấy anh ❤",2
Thằng Quang Trung gây mất đoàn kết chả giúp dc gì cho sự đoàn kết của team cả 😢,0
"Dương đeo mic dễ thương quá nhưng ủng hộ đội Hurryking rồi, ko bắt 2 tay đc",2
atus hài thật sự😂,2
phần giới thiệu và trò chuyện vs MC của mn dài mà sao phần của Rhyder mình lại thấy ngắn quá vậy mn ơi,1
15p15g ô ngầu v nhg nghe mấy lần mới hiểu,1
Mê Erik quá. Hát rap nhảy xịn hết,2
Chương trình lớn. Mà qoai chi con bóng già hết thời. Rồi,0
"tu' voi chi co hat,k co tai nang nhieu nhu may anh trai bi loai. tiec cho hung huynh,wean le,song luan..",0
"ATus nói rất đúng, 0 là không có gì cả, đã cược thì phải cược có giá trị, 0 thì k có giá trị gì để phải đem ra cược, đề nghị ct nên xem lại quy chế luật chơi, bớt đem chiêu trò truyền thông ra làm cho khán giả bất xúc!",0
Lúc thi Rap Việt thấy PK thích HIEUTHUHAI lắm mà sao vô đây ko thấy có chút tương tác nào luôn ?,1
"hời ơi, ta nói chứ Quang Hùng cất giọng lên cái nghe da diết thật sự",2
Thật sự đây là tập cuối à mọi người =((((((,0
Thấy tội tội ali,1
có mấy bài solo dở ẹc mà cũng ráng khen hay đc =)))))))))),0
Nhìn Quân AP mà tui ngại…,0
Thấy vũ thịnh cũng ổn mà s thấp wa v (ykr),1
20 anh này tuyệt vời nhất,2
Tiếc cho team ngáo ngơ quá Ngáo ngơ top1 trong lòng tôi,1
Rất hay nhưng mà quảng cáo nhiều quá,1
"Rất thích Song Luân, mà lại có Dương Domic, Quang Hùng và Lou Hoàng, nhóm này thấy ai cũng dễ thương, hiền lành, ca hay và rất tài năng nè !",2
"mỗi ngày xem lại 2 lần battle, mà ko thể rời mắt đoạn của JSOL và CAPTAIN,",2
Nicky bị loại tui khóc sưng mắt luon á troii,2
Mọi người cứ nói nhóm HIEUTHUHAI fan đông oy con cưng,2
"Má lúc đầu thấy cũng bình thường mà giờ trong đầu t toàn ""lên xuống, xuống như cổ phiếu êi""",1
mê team song luân quá ạ❤❤,2
vũ thịnh chơi dơ hiểu sao top 30 rồi đó chơi dơ mãi chơi dơ,0
Coi khúc Atus làm mình thót tim sợ anh bị loại là mình nghĩ xem chương trình. Tới tage khiến mình bật khóc.,2
Hùng Huỳnh vênh vlz,0
"Coi chương trình này thấy ht2 trẩu vãi,hơn thua,rách đâu rách đâu,riêng tui thích atus lq2",2
Coi tiết mục mở màn mà em không thể rời mắt vừa xem vừa khóc tự hào lắm Việt Nam ơi ❤,2
"Qua tập này Isaac mất trọn điểm khi thuyết phục thành viên về đội mình chê rất chê, oke “ ăn may thôi “",0
Bài của anh tú voi làm tôi nổi da gà cảm xúc thật sự,2
cảm ơn ct cảm ơn 30 ANH TRAI SAY HI đã có những tiết mục xuất thần đầy ấn tượng,2
Chắc phải cày tiếp Ngáo Ngơ chứ kết quả chán quá trời 😂,0
"Sốc:)) ngáo ngơ hay mà, regret cũng hay mà ủa??? Ê có mình tui k thích bài i'm thinking about you hảaa",1
team negav cả 2 bài đều hay mà lại k được top 1 😢😢 tiếc quá,0
Xem cũng thấy tiếc cho hùng huỳnh và song luôn nhưng cuộc Thi nào cũng có người ở lại và người phải chia tay.chúc mừng cho truong trình có mùa 2,1
Nhảy thì chấm nhảy. Với độ khó của điệu nhảy chứ . chả hiểu kiểu gì mà có điệu VUỐT TÓC lại dk điểm cao . nhảy như làm rối thì lại thắng,0
"Thương Wean dễ sợ. Với ổng, Khang lúc nào cũng là sự ưu tiên. Nhìn ổng muốn khóc luôn á. Thêm ông Hiếu: a gặp Trap boy rồi a beo 😢",2
Hơi buồn vì Don’t Care không được hạng nhất. Nma thui cũng mừng vì không phải chia tay với anh trai nàoo 😭,1
Haiz t đợi cả tuần để xem Gemini hùng huỳnh cuối cùng phải đợi thêm tuần nữa. Ôi mẹ ơi😭😭😭,0
Nhắc đến Atus mọi người chỉ nhớ đến khiếu hài hước của ổng nên thành ra quên mất ông rất đa năng và có tư duy rất thông minh luôn ấy. Một đội ai cũng biết là yếu nhưng bứt phá ko ngờ. Xem phản ứng của mn lúc team Atus trình diễn gần như đều nhận định là Atus sẽ thắng là đủ hiểu nha,2
